Class,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30
nonsuc,29.76251333333333,30.28325172413793,30.602021428571426,30.424485185185183,30.346684615384618,30.207919999999994,31.895845833333336,31.87646086956522,31.563895454545456,31.63332857142857,31.559035000000005,31.764178947368418,31.108027777777775,31.381617647058828,30.461756249999997,29.452560000000002,28.859842857142855,29.991984615384613,28.609216666666665,26.936227272727272,28.22529,27.146977777777778,25.018412499999997,24.977457142857144,28.781566666666663,31.421180000000003,28.333975000000002,32.666666666666664,24.713099999999997,40.4135
nonsuc,27.379303333333326,27.75346551724138,28.836150000000004,28.580355555555556,29.62961923076923,28.969279999999998,30.024304166666667,29.00661304347826,28.813495454545453,29.370680952380955,28.577585,28.74425789473684,26.79455,26.91959411764706,27.46800625,25.05255333333333,25.914335714285716,26.43653846153846,23.646800000000002,21.84279090909091,20.6412,22.055455555555554,20.952762500000002,19.474771428571426,19.785483333333335,15.398960000000002,17.313100000000002,16.2208,16.416000000000004,18.6624
nonsuc,27.443783333333332,27.902706896551724,28.052178571428573,28.351948148148153,28.27691153846154,28.731232,29.359345833333336,28.841099999999997,27.59626818181818,27.188338095238095,27.002184999999997,28.73983684210526,27.796605555555555,26.476064705882354,27.53936875,25.333259999999996,24.232907142857147,25.221707692307692,24.92851666666667,25.051972727272723,23.64414,23.43705555555556,20.8537125,21.53797142857143,20.56105,21.039080000000002,18.959699999999998,19.096533333333333,10.561,11.8498
nonsuc,22.80273333333333,23.10777931034483,22.981071428571436,23.846099999999993,22.194876923076926,23.224463999999998,23.53318333333333,23.11255217391305,22.73395,20.992461904761903,22.830585,23.702915789473682,22.68602777777778,23.051735294117645,25.833543749999997,23.584953333333335,22.941457142857143,22.90835384615385,26.739975,24.25421818181818,27.9107,25.88821111111111,27.911849999999994,25.765571428571427,25.086983333333336,29.078899999999997,30.321325,29.0063,23.7372,36.4816
nonsuc,22.124676666666666,21.839455172413793,22.650767857142856,22.77988148148148,21.841315384615385,22.961556,22.747354166666668,23.351078260869564,22.62906818181818,22.4471,22.6815,23.058273684210523,23.217233333333333,22.854141176470588,24.335137500000002,22.383480000000002,21.501464285714288,22.48393076923077,24.468566666666664,22.31869090909091,23.33079,23.25915555555555,23.898125000000004,21.648057142857144,21.773983333333334,27.09692,27.744925000000002,26.2914,30.939500000000002,24.451200000000004
nonsuc,22.381590000000006,21.315972413793105,22.07589642857143,22.231596296296296,22.556623076923074,22.885151999999998,21.801775000000003,21.288982608695648,22.356159090909088,23.048152380952377,21.99962,21.505478947368424,21.820627777777773,23.171070588235292,22.7518125,20.92326666666667,20.846707142857145,21.640815384615387,22.594099999999997,24.47095454545455,21.67445,20.864711111111106,21.521524999999997,21.219128571428573,20.175083333333333,21.34218,18.430175,16.234233333333332,21.04085,13.908299999999999
suc,24.60174333333334,22.972331034482753,23.255500000000005,22.944840740740737,23.247961538461535,23.557736,22.1961625,23.05193043478261,25.436,25.13025714285714,24.808974999999997,23.95596842105263,23.670988888888886,24.69183529411765,24.920156249999998,22.615160000000007,24.236342857142855,25.02734615384616,25.83434166666667,25.8657,24.36653,22.091844444444448,25.3957,29.01087142857143,27.98385,29.66012,28.931075,31.40676666666667,37.4796,37.266799999999996
nonsuc,29.288433333333323,28.951662068965515,30.049689285714287,28.68923333333333,27.669034615384625,27.998715999999998,28.5081625,28.456726086956515,29.71744545454545,30.37234761904762,31.23168,32.45451578947368,32.014900000000004,30.74712941176471,30.3926625,28.498139999999992,26.982149999999997,25.26950769230769,25.001433333333335,25.115290909090913,24.741360000000004,28.34346666666666,28.7364125,28.018599999999996,30.612750000000005,35.015879999999996,29.607300000000002,28.0577,34.7436,23.198400000000003
nonsuc,29.99295333333333,29.400403448275863,29.34650714285714,29.04855555555555,27.28158846153846,26.885123999999998,27.364395833333344,27.594495652173915,27.5802,29.314399999999996,29.556055000000004,29.07405263157895,29.34032222222223,29.9257411764706,29.140231250000006,26.882473333333337,27.31492857142857,27.74331538461539,28.10701666666667,28.703354545454545,30.885650000000005,32.28334444444445,33.7217125,34.99318571428571,34.103550000000006,30.24044,28.813924999999998,25.682066666666667,19.6107,14.1603
nonsuc,25.49553666666667,24.318879310344826,24.728117857142855,25.069703703703706,24.6164,25.565656000000004,26.062516666666667,25.277000000000005,23.975645454545454,24.757709523809527,25.707725000000003,25.486173684210527,26.15466111111111,26.772229411764712,26.613812499999998,24.849346666666666,24.77909285714286,24.664199999999997,25.09436666666667,23.73747272727273,26.47079,28.655000000000005,29.096024999999997,26.217442857142856,25.17701666666667,24.925800000000002,29.212875000000004,26.572066666666668,30.7742,38.2512
nonsuc,23.580440000000003,21.866275862068967,23.148414285714285,24.286166666666666,22.49036923076924,23.47398,26.163350000000005,25.004539130434786,22.00677272727273,22.891000000000002,23.91717,21.896178947368423,22.103222222222225,25.422388235294115,26.0575125,21.638506666666668,21.405985714285716,24.66434615384615,24.858050000000002,23.955627272727273,25.686500000000002,26.654566666666668,21.315,18.811257142857148,20.9831,21.733620000000002,18.16485,25.961100000000002,33.5088,38.9376
nonsuc,24.429236666666668,25.450510344827595,25.34984642857143,25.659066666666664,24.63783076923077,26.390515999999987,24.637608333333333,25.737378260869566,25.612690909090908,24.57382857142857,24.613780000000002,25.2332,24.560433333333336,24.805335294117643,26.526512500000003,23.787793333333333,25.499135714285718,24.399992307692308,25.426841666666665,24.45288181818182,26.099209999999992,23.040177777777778,25.760237500000002,22.317085714285717,22.694966666666662,20.034259999999996,21.441924999999998,17.5278,26.427449999999997,18.209
nonsuc,24.11552666666667,24.220037931034486,24.25058928571429,24.83869259259259,24.27683461538461,24.866452,24.209862499999996,24.4761652173913,24.81721818181818,24.06097142857143,23.975999999999996,23.5292,23.561711111111112,24.789170588235294,24.04438125,24.65059333333333,24.531942857142855,24.832038461538463,24.569891666666667,22.070218181818188,22.198919999999998,25.204444444444437,23.816737500000002,20.47964285714286,21.307583333333334,20.746499999999997,20.093049999999998,21.408,16.23885,6.421799999999999
nonsuc,27.071006666666673,26.539934482758625,27.64302142857144,27.051385185185186,26.619003846153852,27.008664,27.344512499999997,27.79203043478261,28.68051363636364,27.60671428571428,25.693235000000005,26.517036842105263,26.359077777777774,24.93295294117647,27.272668750000005,27.28157333333333,27.157542857142854,27.89888461538462,26.789058333333333,25.148990909090912,24.18689,23.60151111111111,24.32135,23.581071428571427,24.324750000000005,22.781620000000004,22.70905,20.844900000000003,13.2834,15.4449
nonsuc,25.937093333333337,25.371031034482765,26.81724642857144,26.21945555555556,25.97489615384616,26.673532000000005,26.438000000000002,26.543973913043484,26.947995454545456,26.397690476190476,26.02993,27.142294736842103,26.510255555555553,26.205847058823533,26.096868750000002,24.779780000000006,24.964685714285714,23.891307692307695,22.016266666666663,22.50377272727272,23.44834,24.070744444444447,23.4311625,20.875700000000002,20.071466666666666,20.84306,19.4112,15.314300000000001,21.1056,12.4047
nonsuc,25.70871333333334,25.689375862068974,25.819525000000006,26.09126666666667,26.496111538461545,26.838888,26.623099999999997,26.28097826086957,26.930909090909086,26.779499999999995,26.473915000000005,26.907478947368418,27.768405555555553,27.203776470588235,26.492868750000003,25.202180000000002,24.330057142857147,22.6951,23.32739166666667,22.25143636363636,23.096140000000002,25.14451111111111,25.228275,21.64221428571429,21.010483333333333,19.21434,22.094475,27.005033333333333,21.1056,24.2481
nonsuc,23.1601,23.52341034482758,22.97333571428572,23.711751851851858,24.190838461538462,23.294572000000002,23.558366666666668,22.883591304347828,24.643236363636365,24.290247619047626,24.336380000000002,23.681263157894733,23.71597777777778,24.603323529411764,25.241700000000005,23.60968,22.068592857142857,24.086215384615382,22.967066666666668,24.99100909090909,23.09288,24.02021111111111,25.767687500000005,26.720771428571425,26.536833333333334,23.59512,22.014975,23.0419,30.434400000000004,48.8664
nonsuc,24.684700000000003,24.682472413793107,24.299671428571433,25.719185185185186,25.34078076923077,25.594176,24.690870833333335,24.77795652173913,25.58587272727273,23.82499047619048,24.278790000000004,22.405852631578952,25.01866111111111,25.226964705882352,27.0051875,23.29998666666667,24.951678571428573,25.95613076923077,27.9457,27.80515454545455,25.8582,26.1527,26.5793375,24.336357142857143,20.48525,25.413,22.054350000000003,28.146500000000003,29.754,31.125600000000002
nonsuc,24.351856666666666,23.560737931034485,22.831528571428574,23.997444444444454,24.310546153846158,24.706400000000002,23.632912500000003,24.417547826086956,26.03578181818182,25.02682857142857,25.290680000000002,25.545994736842108,26.412483333333334,26.081629411764705,25.8447875,22.992946666666665,24.268571428571427,24.334438461538465,22.07213333333333,20.3167,21.93474,22.634100000000004,24.22185,22.194342857142857,21.80176666666667,24.261419999999998,32.3491,35.72776666666667,34.95825,32.7033
nonsuc,28.383006666666674,28.15906551724138,28.28726785714286,28.122285185185184,28.414519230769237,28.160628000000003,27.556716666666663,27.9996652173913,28.88635454545454,29.346119047619048,27.700709999999997,28.563836842105264,27.698622222222223,27.270482352941173,29.876368749999997,27.51938666666667,27.326292857142857,26.80916153846154,27.50166666666667,27.455245454545455,25.896819999999998,24.3254,25.34655,27.494100000000003,29.8767,27.213420000000003,27.73065,25.750500000000002,22.8558,21.104100000000003
nonsuc,32.97814666666667,32.51146551724138,33.364467857142856,33.3821962962963,33.531896153846155,33.26900800000001,32.47412083333334,32.046578260869566,33.333377272727276,33.50962857142857,32.700455000000005,32.41428421052632,31.442905555555555,32.739305882352944,33.80404375,32.42033333333333,30.394028571428574,31.988223076923077,32.051475,32.58367272727273,32.38719999999999,31.035,31.327875,31.228657142857145,31.304983333333336,29.17198,24.892300000000002,20.84583333333333,21.6936,25.741500000000002
nonsuc,34.35893333333334,35.53351034482759,35.10378928571429,37.350311111111104,37.288330769230775,36.645576,36.44992083333334,35.59686956521739,36.38809090909091,36.8050619047619,35.796504999999996,34.4745052631579,34.17588333333333,35.826541176470585,35.527462500000006,33.88284,32.276807142857145,33.32463076923077,33.70054166666667,32.50912727272727,31.482190000000003,28.345422222222222,27.066412500000006,28.88748571428572,26.866133333333337,26.5014,15.427725000000002,27.467533333333336,18.436750000000004,40.69540000000001
nonsuc,31.17242666666667,32.13621724137931,30.507328571428577,30.954159259259264,30.8450576923077,30.55587600000001,31.016658333333336,30.593169565217387,31.310472727272728,29.10997619047619,31.462069999999994,31.44325263157895,34.19258333333333,32.28953529411764,32.43388125,30.651926666666668,29.734535714285723,29.976261538461532,29.816666666666666,33.09428181818182,32.90626,33.1387,32.3107875,33.181599999999996,32.107749999999996,35.23744000000001,33.557275000000004,34.75333333333334,32.63235,23.198400000000003
nonsuc,30.690076666666673,31.875889655172415,30.079646428571433,30.152948148148155,30.824253846153855,29.459016000000005,30.81512083333334,29.65261739130435,30.82743181818182,29.772076190476188,31.573264999999992,31.315594736842105,33.40596666666667,32.81187058823529,31.914131250000004,30.097526666666663,28.389271428571437,30.027538461538462,29.614541666666664,31.6932,30.633850000000002,33.002300000000005,33.555375000000005,31.964585714285715,34.966499999999996,32.84242,36.04645,34.573033333333335,28.857600000000005,26.654400000000003
nonsuc,28.623653333333333,28.53143448275862,27.853782142857142,28.762881481481486,28.461084615384614,28.8457,29.092137500000007,28.705969565217387,28.648040909090913,28.058628571428574,28.493245,28.409647368421055,30.08325555555555,29.72574705882353,29.873731250000002,27.36526666666667,27.69613571428571,27.669992307692308,29.827916666666663,29.167100000000005,29.263299999999997,30.032955555555557,30.0588,28.38765714285714,27.9863,30.901560000000007,29.589174999999997,34.2438,28.865850000000002,31.4244
nonsuc,29.67094666666667,28.807603448275856,28.77902857142857,28.586414814814816,29.152723076923074,29.188072000000005,28.44379583333333,28.875034782608697,29.69022727272728,28.851709523809525,28.660154999999996,28.529736842105265,28.82632222222222,30.0444,29.619806250000003,28.269679999999997,28.57450714285714,29.785823076923073,30.32975833333333,31.56704545454545,29.346629999999998,29.03654444444444,30.3866125,30.062142857142856,33.25195,30.92744,28.541475,27.800900000000002,28.907999999999998,13.9524
nonsuc,29.944023333333334,29.23152068965518,29.561407142857142,28.881603703703703,29.38346923076923,30.715324,28.707266666666666,29.79867391304348,31.399145454545454,30.315009523809522,29.198330000000006,29.426010526315796,27.911833333333334,29.88027647058824,30.72276875,28.872473333333335,30.75424285714286,32.99532307692307,31.5939,32.133272727272725,28.8031,27.982144444444444,30.627125,34.33531428571429,32.15671666666667,34.51496,33.155175,31.035200000000003,32.4294,37.1004
nonsuc,30.16183666666667,29.509493103448282,30.635875000000002,30.642877777777784,31.44044230769231,30.913144000000003,29.103504166666667,30.223034782608696,30.8236909090909,30.82219523809524,30.73771500000001,30.775110526315785,29.9637,31.509858823529413,30.67091875,28.91842666666667,30.288771428571433,30.394623076923082,31.184974999999998,29.864527272727276,30.050480000000004,31.423666666666666,31.484975000000002,32.61492857142857,30.714033333333333,26.562400000000004,25.844150000000003,28.0009,39.25945,33.798
nonsuc,31.677786666666673,31.30386551724138,31.79623214285715,31.374233333333336,31.938915384615388,32.285892,30.942475000000012,32.59757826086957,32.95700909090909,32.11763333333334,32.65961,32.16817894736842,30.63888888888889,32.74991764705882,31.974737500000007,30.79932,32.673121428571434,32.58794615384616,32.95248333333334,32.0186,30.96852,31.013855555555566,32.876037499999995,32.654442857142854,31.188000000000002,31.6792,34.671775000000004,38.4692,38.9838,26.625600000000002
nonsuc,25.26823666666667,25.450434482758627,26.399028571428573,26.44089259259259,27.800846153846155,25.713231999999998,25.924116666666666,26.481882608695653,25.71951818181818,26.65451428571428,26.304195000000004,24.583668421052636,25.32374444444444,26.426823529411763,26.998287499999996,25.045386666666666,23.677764285714286,25.824484615384616,26.18664166666667,25.534236363636364,23.58915,24.168144444444444,23.664012500000002,21.883357142857143,23.869866666666667,19.48824,21.42295,18.7624,17.827800000000003,26.625600000000002
